t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)	n_bracos	n_res
39,010	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,981E+1	0,000E+0	1,292E-1	1,277E-1	0,000E+0	7	1000
40,010	12,600	0,000	1,260E+1	0,000E+0	1,697E+2	6,005E+1	0,000E+0	1,284E-1	1,266E-1	0,000E+0	7	1000
41,010	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,998E+1	0,000E+0	1,288E-1	1,276E-1	0,000E+0	7	1000
42,010	12,600	0,000	1,260E+1	0,000E+0	1,697E+2	5,988E+1	0,000E+0	1,286E-1	1,268E-1	0,000E+0	7	1000
43,010	12,600	0,000	1,260E+1	0,000E+0	1,694E+2	5,974E+1	0,000E+0	1,277E-1	1,262E-1	0,000E+0	7	1000
44,010	12,600	0,000	1,260E+1	0,000E+0	1,696E+2	5,997E+1	0,000E+0	1,285E-1	1,272E-1	0,000E+0	7	1000
45,010	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,981E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
46,010	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,981E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
47,011	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,972E+1	0,000E+0	1,289E-1	1,271E-1	0,000E+0	7	1000
48,011	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	6,016E+1	0,000E+0	1,285E-1	1,269E-1	0,000E+0	7	1000
49,011	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,976E+1	0,000E+0	1,295E-1	1,278E-1	0,000E+0	7	1000
50,011	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	6,010E+1	0,000E+0	1,289E-1	1,278E-1	0,000E+0	7	1000
51,012	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,982E+1	0,000E+0	1,287E-1	1,273E-1	0,000E+0	7	1000
52,012	12,800	0,000	1,280E+1	0,000E+0	1,700E+2	6,022E+1	0,000E+0	1,302E-1	1,288E-1	0,000E+0	7	1000
53,012	12,600	0,000	1,260E+1	0,000E+0	1,698E+2	5,975E+1	0,000E+0	1,281E-1	1,266E-1	0,000E+0	7	1000
54,012	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	6,019E+1	0,000E+0	1,293E-1	1,277E-1	0,000E+0	7	1000
55,012	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	6,005E+1	0,000E+0	1,297E-1	1,287E-1	0,000E+0	7	1000
56,012	12,700	0,100	1,280E+1	0,000E+0	1,697E+2	6,176E+1	0,000E+0	1,290E-1	1,275E-1	0,000E+0	7	1000
57,012	12,700	0,100	1,280E+1	0,000E+0	1,697E+2	6,176E+1	0,000E+0	1,290E-1	1,275E-1	0,000E+0	7	1000
58,013	12,600	0,200	1,280E+1	0,000E+0	1,697E+2	6,685E+1	0,000E+0	1,282E-1	1,270E-1	0,000E+0	7	1000
59,013	12,700	0,700	1,340E+1	0,000E+0	1,695E+2	7,321E+1	0,000E+0	1,292E-1	1,281E-1	0,000E+0	7	1000
60,013	12,700	0,700	1,340E+1	0,000E+0	1,695E+2	7,321E+1	0,000E+0	1,292E-1	1,281E-1	0,000E+0	7	1000
61,013	12,800	0,100	1,290E+1	0,000E+0	1,696E+2	6,459E+1	0,000E+0	1,295E-1	1,283E-1	0,000E+0	7	1000
62,014	12,700	0,200	1,290E+1	0,000E+0	1,695E+2	6,493E+1	0,000E+0	1,290E-1	1,277E-1	0,000E+0	7	1000
63,015	12,700	3,600	1,630E+1	0,000E+0	1,696E+2	1,109E+2	0,000E+0	1,289E-1	1,277E-1	0,000E+0	7	1000
64,016	12,800	4,200	1,700E+1	0,000E+0	1,695E+2	1,177E+2	0,000E+0	1,299E-1	1,281E-1	0,000E+0	7	1000
65,016	12,700	4,000	1,670E+1	0,000E+0	1,696E+2	1,154E+2	0,000E+0	1,291E-1	1,277E-1	0,000E+0	7	1000
66,016	12,700	4,100	1,680E+1	0,000E+0	1,697E+2	1,162E+2	0,000E+0	1,288E-1	1,282E-1	0,000E+0	7	1000
67,016	12,800	4,200	1,700E+1	0,000E+0	1,696E+2	1,175E+2	0,000E+0	1,295E-1	1,279E-1	0,000E+0	7	1000
68,017	12,800	4,100	1,690E+1	0,000E+0	1,698E+2	1,157E+2	0,000E+0	1,297E-1	1,279E-1	0,000E+0	7	1000
69,016	12,700	1,600	1,430E+1	0,000E+0	1,695E+2	8,570E+1	0,000E+0	1,289E-1	1,279E-1	0,000E+0	7	1000
70,016	12,700	1,600	1,430E+1	0,000E+0	1,695E+2	8,570E+1	0,000E+0	1,289E-1	1,279E-1	0,000E+0	7	1000
71,016	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,944E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
72,016	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,944E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
73,016	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,938E+1	0,000E+0	1,293E-1	1,278E-1	0,000E+0	7	1000
74,016	12,700	0,000	1,270E+1	0,000E+0	1,697E+2	5,908E+1	0,000E+0	1,290E-1	1,273E-1	0,000E+0	7	1000
75,017	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,892E+1	0,000E+0	1,291E-1	1,273E-1	0,000E+0	7	1000
76,019	12,800	0,000	1,280E+1	0,000E+0	1,697E+2	5,913E+1	0,000E+0	1,297E-1	1,282E-1	0,000E+0	7	1000
77,020	9,400	0,000	9,400E+0	0,000E+0	1,629E+2	5,468E+1	0,000E+0	1,056E-1	1,045E-1	0,000E+0	7	1000
78,020	0,700	0,000	7,000E-1	0,000E+0	1,222E+2	2,434E+1	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
79,020	0,100	0,000	1,000E-1	0,000E+0	8,913E+1	3,660E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
80,021	0,200	0,000	2,000E-1	0,000E+0	7,275E+1	3,220E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
81,021	0,200	0,000	2,000E-1	0,000E+0	5,803E+1	2,890E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
